梅西C罗数据荣誉全对比！到底谁更强,
索帅：曼联能击败更强的球队 对阵穆帅我已有计划,曼联即将迎战穆里尼奥率领的热刺，赛前曼联主帅索尔斯克亚信心满满。本周曼联将连续对阵热刺和曼城，对此索帅称：“三四天的时间不会改变什么东西。这两场比赛对我们来说是非常好的机会，我们要有所提升，我们要证明我们是可以同一些更出色的球队对抗的，证明我们是可以在对阵这些更好的球队时取得不错的结果的。”“对阵热刺的比赛，我们已经有了计划。”（长歌）
西媒：足球只有一个上帝 他就是梅西,梅西创纪录的第六次获得金球奖，西班牙媒体予以了高度赞誉。《马卡报》登载了梅西每一次拿到金球奖的照片，从22岁的青涩面庞，到今年留起胡子的老将，展现出梅西在这10年里的成长与统治力。《阿斯报》和《每日体育报》想到了相同的创意，他们都登载了梅西与六个金球的合影，并且用阿根廷球星的名字来做文章，《阿斯报》写的是“M6SSI”，而《每日体育报》则是“MESSIX”，都是把梅西的名字和“6”这个数字融合在了一起。《世界体育报》也在封面上登载了梅西与六座金球奖的合影照片，大标题干净利索：“足球只有一个上帝”。（皮特洛赫里）
瓜帅夺生涯第450胜！胜率太高 争冠反击现在开始,在欧洲足坛，“穆三年”是媒体和球迷津津乐道的话题，看起来“瓜四年”现在似乎也开始流行起来。作为世界上获得冠军荣誉最多的主帅，瓜迪奥拉总共只执教过巴塞罗那、拜仁慕尼黑和曼城三支球队，红蓝生涯四个赛季后离队，在拜仁执教也只经历了三个赛季就离开，欧冠成为了最大命门。如今，瓜迪奥拉的曼城执教生涯也进入一个特殊的时期，由于伤病不断加上球队状态下滑，蓝月亮14轮过后已经落后竞争英超冠军的最大对手利物浦11分，英超三连冠的梦想渐行渐远。11月6场比赛仅取胜2场，关于瓜帅赛季后离队的传闻也开始蔓延。在这样的背景下，曼城用对阵伯恩利的一场大胜击碎质疑。曼城本赛季深受伤病困扰是真实存在的，本来拉波尔特、萨内和津琴科三名重要的常规主力已经是因为重伤长期缺阵，近期阿圭罗又是在对阵切尔西的比赛中不幸肌肉受伤，再加上萨内依然在养伤之中，在多线作战的背景下几乎已经无人可用。与伯恩利的比赛，瓜迪奥拉不得不启用贝尔纳多-席尔瓦、热苏斯和斯特林的攻击组合，正是这样的安排起到了奇效，热苏斯打破球荒梅开二度，罗德里完成破门，替补上场的马赫雷斯也有所斩获。值得一提的是，4比1击败伯恩利是瓜迪奥拉执教正式比赛的第450场胜利，完成这一里程碑数据，瓜帅总共用去了605场比赛，胜率达到74%。执教巴萨期间，瓜帅取得179场胜利，执教拜仁时取胜124场，蓝月岁月则取得147场胜利。办法总比问题多，在接受采访时谈到与利物浦的争冠，瓜迪奥拉就说道：“现在思考迫近利物浦是不明智的，12月的赛程会非常疯狂，我们要一场场踢下去。”上赛季，曼城曾在落后7分的情况下以一波14连胜逆转夺冠，现在他们面临更艰难的形势。正如瓜迪奥拉所说的，球队最需要的是做好自己，回到正轨的曼城依旧是“宇宙队”。在大胜之后，曼城暂时将与利物浦的分差缩小到8分，反击，会从此刻开始吗？（南看台）
皇马一块璞玉明夏重返球队 他用2年时间征服德甲,西班牙媒体《马卡报》指出，明年夏天阿什拉夫将结束他的租借生涯，重返皇马，而他也将冲击卡瓦哈尔的位置。本赛季卡瓦哈尔拥有一个出色的赛季，他也让奥德里奥索拉多次无缘比赛，不过下赛季可能面临更大的挑战。那就是租借于多特蒙德的阿什拉夫要回来了。阿什拉夫目前效力于多特蒙德，发挥十分出色，正如当年卡瓦哈尔2013年效力于勒沃库森那样。阿什拉夫不仅能踢右后卫，同时也能踢右边锋。如果阿什拉夫回归，那么奥德里奥索拉在皇马的未来陷入了疑问。本赛季阿什拉夫为多特出场21场比赛，打进6球助攻4次，其中欧冠赛场打进4球。（亚瑟）
克洛普：梅西拿金球奖实至名归 他比马拉多纳还棒,梅西击败范戴克拿到金球奖，引发一些争议之声。但在利物浦主帅克洛普看来，梅西获奖实至名归。克洛普称：“金球奖结果？这就是人们的选择，绝对没有任何问题。梅西可能是我一生中见过最棒的球员。马拉多纳可能也是，但我看梅西的表现看得更多。梅西理所应当地赢得他第六座金球奖。”随后克洛普也为范戴克发声：“不过我也不记得有哪名后卫有过比上赛季的范戴克更令人印象深刻的表现了。我们完成了一个高光的赛季，我们赢得了欧冠冠军，在英超中拿到97个积分，没有这些表现优异的球员，我们不可能做得到。”“那些成就都很美好，但那都是上赛季的事儿了。我敢肯定现在所有的奖项都颁发完了，如果小伙子们还想拿，那他们可以去争取新的奖杯了。”（长歌）
孙兴慜：穆帅很和善总带着笑 要为他拿下曼联,托特纳姆热刺的韩国球星孙兴慜称，新帅穆里尼奥给他的印象很好，是一个和善的人。本周在《442》杂志的访谈中，孙兴慜说：“他（穆帅）非常和善，他带着笑容，和球员们开着玩笑。当然，我很喜欢这一点。”穆帅上任后，热刺取得了各项赛事的三连胜，孙兴慜说：“我想我们的成绩改变了很多，向着积极的方向。”“在比赛之前，所有人都很积极。主教练干的很好，我们对他都很满意。球队的气氛朝着积极的方向改变了很多。”谈到穆里尼奥重返老特拉福德，孙兴慜说：“我想他在曼联有两年吧（注：两年半）。我们想要为他拿下一个最好的结果，当然也是为了我们自己。等到比赛后，当我们和球迷见面时，希望我们是笑着去的。”（皮特洛赫里）
穆帅不敢盲目自信：热刺争四？劣势时要看人脸色,穆里尼奥率领热刺挑战曼联，赛前穆帅谈到了热刺争四的话题。穆帅称：“争四？这不是我们能控制的，我们还要看对手们的比赛结果。我们要做好自己的工作，我们赢下了过去两场比赛，剩下的我们就控制不了了。切尔西丢了6分，阿森纳丢了4分。我们可控制不了这些情况的发生。”“想象一下，我们赢下来所有比赛，但切尔西也全胜了，那我们还是会落后12分。我们无法控制竞争对手，这就是当你处于劣势时要面对的困境。”（长歌）
穆帅引用曼德拉名言：我从未失败 要么赢要么成长,在回顾自己执教曼联的这段经历时，穆里尼奥引用了纳尔逊-曼德拉的名言：我从未失败。北京时间明天凌晨，穆帅将带领热刺出征老特拉福德，与老东家曼联交锋。谈到这段历史，穆帅引用了这句伟人名言，他说：“有点像曼德拉所说的，我从未失败，我要么胜利，要么学到东西。（I never lose， I either win or learn）”曼德拉一生都在与种族隔离政策作斗争，曾经在监狱里度过27年时光，1994年，他成为了南非历史上第一位黑人总统。穆帅接着说：“在曼联，我赢过，也学到了东西，老实说，曼联是我的经验手册，已经在我的历史书里了。”当被问到如今的曼联哪里出了问题时，穆帅说：“现在不该由我来分析曼联的情况。我分析他们是作为对手，他们如何踢，我们如何可以击败他们，他们有可能怎么击败我们。”“明天我回到老特拉福德，是作为一支想要击败曼联的球队教练。当然，在比赛过程中，我希望他们忘记我的存在。”（皮特洛赫里）
尤文高官：C罗该拿金球奖 冬季曼朱基奇可以走,尤文图斯俱乐部体育总监帕拉蒂奇表示，克里斯蒂亚诺-罗纳尔多不会在明年夏天转会离队，下个赛季葡萄牙球星还会在尤文效力，并为金球而战。此前有传闻称，C罗和尤文主帅萨里不和，有可能寻求明年夏天离开球队，但帕拉蒂奇否认了这种可能性，他说：“在我们看来，他本该得到金球奖。下赛季他会在尤文图斯，毫无疑问。”“他想在我们这里拿一个金球，而我们支持他。”谈到尤文图斯的冬季转会计划，帕拉蒂奇明确表示，曼朱基奇是可以出售的。“在一月份我们不会买任何人，甚至不会有球员出售，也许曼朱基奇是一个例外。”（皮特洛赫里）
